gene_name	Adrenal	Aorta	Esophagus	Fat	Gastric	Liver	Lung	Pancreas	Psoas	Right_ventricle	Colon	Small_intestines
AC073343.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC099522.1	0.0	1.1615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADNP	5.96	3.6368	11.1616	8.3481	7.4128	6.6214	9.6726	3.9225	6.5786	6.7808	0.0	1.2607
ADNP2	1.603	1.3018	4.605	4.8124	2.1024	2.7113	5.4036	1.3381	2.1996	3.1365	0.0	0.0
AEBP2	5.9847	5.3272	10.79	6.5997	5.0583	3.7771	6.8002	2.6835	3.7447	4.2391	0.0	0.0
AFF1	3.3525	3.4215	5.7453	9.1548	2.7914	5.4983	8.7441	3.4056	65.77	31.8932	0.0	1.2612
AFF3	0.0	0.0	0.0	0.0	0.0	0.0	3.9566	0.0	0.0	0.0	0.0	0.0
AFF4	3.2475	3.5836	9.2158	9.1495	2.8087	5.8678	10.6566	2.9783	6.1536	4.2883	0.0	0.0
AHCTF1	4.2273	3.7254	6.8766	12.9803	3.1398	8.2657	17.1598	1.9127	7.1789	4.2443	0.0	0.0
AHR	4.7626	8.7014	6.2073	14.4382	4.0892	7.9849	23.2459	1.974	1.0121	3.6774	0.0	1.0841
AIRE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKNA	4.1812	3.6098	2.838	10.8108	3.1842	3.9614	24.0328	1.0449	0.0	1.5329	0.0	0.0
ALX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKZF1	15.3275	17.1659	12.4293	15.3686	13.1603	6.188	12.0481	18.8003	8.5938	7.4903	0.0	3.4157
AR	0.0	1.2013	0.0	3.9035	0.0	11.35	0.0	0.0	1.0432	1.2026	0.0	0.0
ARGFX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGAP35	2.5847	2.7881	7.6236	7.9146	2.3959	14.2128	7.4729	2.3025	9.9121	13.4128	0.0	1.4106
ARID3A	1.318	0.0	2.89	10.2304	0.0	1.6228	22.476	1.8163	5.6508	4.4403	0.0	0.0
ARID5A	13.1168	54.6081	7.2809	44.6291	4.3603	13.3991	41.8089	5.2351	17.9531	27.5691	0.0	0.0
ARID5B	3.1541	7.0111	4.9201	34.0261	2.1232	1.0226	8.8755	1.0243	55.5125	3.6683	0.0	0.0
ARNT	8.0155	4.497	7.1519	13.8031	3.768	10.121	16.5427	3.5442	8.6722	7.2805	1.4385	1.7664
ARNT2	0.0	0.0	0.0	1.3144	0.0	0.0	3.6925	2.1023	2.1067	0.0	0.0	0.0
ARNTL	4.8262	2.6997	6.547	8.6331	3.1624	8.795	9.2642	2.3597	17.6477	5.5367	0.0	2.913
ARNTL2	0.0	0.0	22.3228	3.0616	2.5652	1.4438	5.6546	1.0323	0.0	0.0	0.0	0.0
ARX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3654	2.3177	0.0	0.0	0.0
ASCL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASCL2	0.0	0.0	0.0	0.0	2.4866	0.0	1.6812	1.6535	0.0	0.0	0.0	0.0
ASCL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASCL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASH1L	1.2682	3.0292	4.4685	6.1903	1.3874	3.0488	5.6202	2.0981	5.2294	3.4343	0.0	0.0
ATF1	2.1053	2.273	7.705	8.4109	3.5904	7.054	11.5481	2.1659	14.2338	4.8151	1.6232	2.1887
ATF2	5.6154	4.5197	4.9019	9.1162	5.0152	8.6406	10.6103	3.5199	4.1958	5.2804	0.0	1.0802
ATF3	6.5387	13.113	3.5733	37.7225	8.3223	3.9803	15.1034	5.4955	16.7567	24.6525	1.7891	2.0416
ATF4	350.2936	161.4592	313.1719	427.3686	365.1774	184.5739	318.24	110.9729	958.8104	312.3766	25.3777	55.6602
ATF5	21.483	2.6425	10.9007	45.7466	8.2672	1613.8103	23.4371	3.6676	14.9793	13.2516	0.0	4.3801
ATF6	1.3561	1.5914	5.1002	12.4501	1.9008	8.2616	11.4416	1.8783	6.019	6.5849	0.0	0.0
ATF6B	22.2265	23.6223	39.2337	41.9849	19.6047	27.3863	60.3033	15.5477	11.0357	15.519	1.4187	1.5069
ATF7	5.098	5.5409	11.7412	14.3846	5.8921	3.7484	11.891	2.9474	12.615	7.8083	0.0	1.2689
ATOH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7271	1.4772
ATOH7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATOH8	2.9969	16.1675	4.3754	13.9763	8.1665	22.636	27.672	3.0917	43.444	28.4999	0.0	0.0
ATXN7	1.8629	1.3985	2.9814	6.1686	1.1143	2.8455	4.9855	2.1263	2.648	1.4962	0.0	0.0
BACH1	1.8385	52.0186	7.2784	9.1127	2.3091	6.0409	22.9967	0.0	10.6045	1.9669	0.0	72.7731
BACH2	0.0	0.0	0.0	1.5266	0.0	3.3897	1.1109	0.0	0.0	0.0	0.0	0.0
BARHL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BARHL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BARX1	0.0	0.0	1.2084	3.8803	63.0158	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BARX2	0.0	0.0	84.0345	2.4296	12.4998	0.0	0.0	2.7668	0.0	0.0	0.0	2.4505
BATF	2.6329	0.0	1.6035	4.551	3.6735	0.0	46.6713	0.0	0.0	1.0255	0.0	0.0
BATF2	1.0391	0.0	0.0	5.3331	4.2347	2.3767	4.4423	0.0	2.241	1.0346	0.0	1.0988
BATF3	2.3299	1.6084	1.2091	4.8023	1.784	0.0	13.6274	0.0	0.0	1.8174	0.0	0.0
BBX	4.954	3.0242	3.3906	6.3859	2.0565	4.9184	6.7234	1.8533	2.3221	2.7951	0.0	0.0
BCL11A	1.301	0.0	8.1083	2.4966	5.9004	0.0	1.619	0.0	0.0	3.5947	0.0	0.0
BCL11B	0.0	0.0	1.7255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BCL6	26.2702	13.796	21.5653	126.1598	15.1867	14.523	90.5335	9.9673	99.9948	22.7345	0.0	0.0
BCL6B	2.8431	0.0	1.5349	12.5688	0.0	1.3724	9.8516	0.0	2.7168	5.8497	0.0	0.0
BCLAF1	12.21	8.7156	22.3978	19.3787	7.1379	11.8236	26.225	7.4507	40.29	11.3821	1.9228	2.012
BDP1	1.9038	1.8904	3.9284	3.2349	2.503	2.1463	3.8425	1.7838	3.5044	3.0106	0.0	0.0
BHLHA15	0.0	0.0	0.0	393.3539	0.0	10.8088	3.0786	9.838	0.0	0.0	0.0	0.0
BHLHA9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BHLHE22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BHLHE23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BHLHE40	17.1905	8.1276	138.0126	74.3366	15.9813	14.6735	57.3442	11.1106	41.8743	6.5669	1.3357	0.0
BHLHE41	4.5837	0.0	1.2252	12.9821	1.0452	0.0	2.2282	3.0546	6.284	3.8179	0.0	0.0
BMP2	0.0	0.0	1.0407	6.4868	1.9921	1.5742	7.3905	1.1671	2.2408	1.0499	0.0	1.4411
BNC1	0.0	0.0	5.6777	0.0	1.8144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BNC2	0.0	0.0	0.0	3.0885	0.0	0.0	1.7016	0.0	1.015	0.0	0.0	0.0
BOLA1	16.9855	6.1899	17.158	17.4856	19.6247	10.6383	11.7291	5.5532	22.6737	15.8489	0.0	4.9617
BOLA3	20.0234	9.9176	29.422	36.9814	23.9342	21.089	25.9548	7.9068	69.0347	54.4469	5.1226	4.6284
BPTF	7.0756	4.4317	10.7806	9.3144	4.9418	7.1286	10.3334	5.7471	7.7021	6.2651	0.0	1.5206
BRCA1	0.0	0.0	2.4994	0.0	1.1165	1.144	1.9365	0.0	1.3409	1.1567	0.0	0.0
BRF1	12.0862	7.5026	8.8771	14.5472	8.2189	7.0073	10.3664	9.2802	9.1829	9.1543	0.0	2.6055
BSX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C20orf194	2.35	2.1092	2.6264	4.7624	1.5757	1.4716	3.7454	1.483	4.3849	4.2238	0.0	0.0
CAMTA1	53.9413	62.8145	56.1867	37.5639	79.4439	47.9569	44.3433	15.1883	91.4668	148.5444	11.8206	19.8641
CAMTA2	32.4104	14.2957	16.3121	28.8642	15.5355	9.7907	20.9622	28.278	20.375	26.8666	1.6012	7.2667
CARHSP1	58.2802	13.7144	154.8343	62.1549	61.7998	87.3893	71.3794	18.1303	13.7955	26.466	5.6961	9.6283
CASZ1	1.3325	1.5443	8.0781	2.3283	4.7626	1.5554	6.5014	2.1982	6.6345	12.3092	0.0	1.7515
CBFB	4.7587	3.0096	12.2396	11.1145	5.3639	6.999	22.2643	5.6169	36.2085	15.1956	0.0	0.0
CCDC79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC5L	1.9367	2.23	5.65	5.0295	2.4358	4.1749	6.119	1.738	7.3902	6.0806	0.0	0.0
CDX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5294	16.0294
CDX2	0.0	0.0	0.0	2.6756	0.0	0.0	0.0	2.2104	0.0	0.0	9.8249	9.78
CDX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEBPA	0.0	0.0	0.0	24.6285	0.0	7.005	0.0	0.0	0.0	0.0	0.0	0.0
CEBPB	30.5252	11.1286	17.3293	152.728	20.7029	31.1703	159.898	4.8889	99.1688	34.2888	1.1933	1.9433
CEBPD	55.4886	23.2983	42.6899	128.691	58.6924	25.0718	150.826	15.5605	118.521	26.6785	3.5013	4.6979
CEBPE	0.0	0.0	0.0	0.0	0.0	0.0	2.2222	0.0	0.0	0.0	0.0	0.0
CEBPG	3.6918	1.9059	15.4383	9.9616	6.5141	12.656	13.1919	3.131	37.1162	13.889	3.5941	6.3513
CEBPZ	27.3393	7.9513	22.5722	16.7338	24.5745	8.6717	19.0409	10.5982	74.3882	20.5234	2.2405	5.6153
CENPT	46.4395	33.2305	27.7211	34.9306	24.5244	9.5588	19.6801	35.7901	15.8763	21.8549	0.0	8.7579
CERS3	0.0	0.0	59.2951	0.0	14.7402	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CERS6	1.1186	0.0	2.4797	4.3333	1.265	3.0598	3.1786	1.3597	1.5573	5.8064	0.0	0.0
CHAMP1	1.7692	0.0	3.6375	4.8232	2.1218	5.3136	5.2304	1.2802	6.2462	3.1115	0.0	0.0
CHURC1	15.5386	16.9005	24.3829	26.5185	16.9281	16.8141	23.9953	6.3472	34.9751	31.4862	3.8688	3.0792
CIC	21.0635	9.5698	14.885	18.0217	8.6694	14.3232	25.9722	12.0339	10.7519	10.6746	0.0	1.3134
CIZ1	22.2798	13.6947	27.8633	45.0734	16.9495	10.0967	26.7559	14.289	30.6986	25.0394	2.6026	4.0768
CLOCK	2.8393	1.4667	5.984	5.0077	2.1427	4.1983	3.714	1.2025	4.2023	4.0747	0.0	0.0
CNOT3	15.5337	6.6098	13.6326	13.6417	7.8608	8.6372	16.9917	8.9332	9.3679	8.9482	0.0	2.3626
CNTF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2559	0.0	0.0	0.0
CPXCR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRAMP1L	3.18	2.6734	3.8098	4.2917	2.0866	2.0202	5.7492	2.899	2.728	2.2767	0.0	0.0
CREB1	1.1045	2.2211	5.9746	9.2629	2.555	4.9646	13.5825	1.8091	4.6343	2.6975	0.0	2.4837
CREB3	17.3736	9.783	10.051	19.1594	10.5754	16.2829	24.2361	7.6418	17.8095	24.1805	2.2019	2.1201
CREB3L1	9.4757	2.0132	0.0	25.4533	16.198	0.0	13.7712	16.2626	1.1553	6.5323	3.4906	1.5463
CREB3L2	4.6959	9.0838	5.8408	9.7641	2.5108	7.7863	9.0436	2.9619	2.1872	5.3432	0.0	1.506
CREB3L3	2.1665	0.0	0.0	0.0	0.0	288.5826	0.0	0.0	0.0	0.0	0.0	83.9766
CREB3L4	6.3571	2.1367	7.712	8.3871	12.4974	7.5586	7.666	4.9037	3.0863	3.3201	0.0	0.0
CREB5	1.5015	1.9042	0.0	19.3504	0.0	0.0	4.7275	0.0	9.2999	10.0255	0.0	0.0
CREBL2	14.1614	5.921	6.1347	13.4408	5.3032	15.9429	15.394	6.3277	3.1338	6.4814	2.2283	2.2615
CREBRF	2.1282	2.0868	1.7082	3.613	1.5004	1.8769	6.2749	0.0	2.7275	0.0	0.0	0.0
CREBZF	5.8019	16.1778	12.959	15.4525	8.8944	10.081	14.7769	11.9266	12.7946	6.941	0.0	1.7485
CREM	51.7276	9.529	13.8637	44.7498	9.7826	18.958	30.758	6.5718	220.9078	60.1255	2.3392	3.2744
CRX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTCF	5.0398	3.0387	9.7531	7.8036	5.1076	6.1564	8.8918	4.3991	8.7433	6.3394	1.1271	1.8529
CTCFL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2173L22.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CUX1	7.4175	14.9737	18.8471	31.6752	9.523	23.369	37.3604	5.4261	12.4623	26.3327	3.7073	3.3795
CUX2	0.0	0.0	0.0	0.0	0.0	6.1655	0.0	0.0	0.0	0.0	0.0	0.0
CXXC1	91.5062	36.5699	34.0132	58.4374	32.3156	17.161	40.5276	58.2438	32.5766	25.647	1.1349	8.4545
DACH1	2.2475	0.0	0.0	1.6866	0.0	0.0	1.6904	1.5693	0.0	0.0	0.0	0.0
DACH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DBP	26.8126	1.3564	6.0157	7.7063	12.5219	1.0762	3.7918	3.0105	1.8536	3.793	0.0	3.363
DBX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DBX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDIT3	34.0367	8.5372	22.7857	22.3818	30.7115	15.6847	40.0138	14.4422	137.2416	69.8369	2.089	8.151
DEAF1	22.0156	9.3649	13.9755	28.4261	17.1814	5.2471	12.648	6.7345	11.5212	10.822	0.0	2.1958
DLX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX3	0.0	0.0	2.281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMBX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMRT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMRT2	0.0	0.0	0.0	5.55	0.0	0.0	0.0	0.0	1.362	0.0	0.0	0.0
DMRT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMRTA1	0.0	0.0	1.1204	0.0	0.0	3.4226	0.0	0.0	0.0	0.0	0.0	0.0
DMRTA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMRTB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMRTC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMTF1	15.7692	11.0697	12.815	14.2171	11.2295	4.8834	16.1749	11.7828	9.2498	6.5984	0.0	2.4467
DNAJC2	11.962	5.3646	12.267	10.1309	9.7207	7.6049	11.3791	6.2945	50.2479	13.4129	0.0	3.3303
DNAJC21	5.1265	5.4675	20.0643	17.383	10.0336	10.4613	15.7958	4.7758	31.6136	21.1828	1.7852	3.8057
DPF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPF2	10.1113	8.3742	13.0092	13.5619	8.095	8.6397	16.2422	5.2742	17.2738	18.4665	1.2338	1.3153
DPRX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPRXP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DR1	1.269	3.3675	14.196	9.9601	4.4633	9.3263	17.7523	2.1668	15.4346	9.8774	1.2504	1.3938
DRAP1	124.5834	30.762	69.0148	89.4524	42.1222	31.8125	68.6477	16.2017	152.7947	119.4537	5.6118	7.3643
DRGX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DUXA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F1	2.2133	0.0	4.7125	0.0	2.06	1.2349	2.6072	0.0	0.0	0.0	0.0	0.0
E2F2	0.0	0.0	5.5161	0.0	1.2122	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F3	1.8413	1.7417	2.5769	2.0302	1.1609	1.716	8.6129	0.0	4.2107	1.7698	0.0	0.0
E2F4	24.4591	10.0289	37.0578	38.7859	14.3396	16.1395	53.8658	15.0415	65.0513	24.2996	2.9186	5.7581
E2F5	0.0	0.0	1.2501	2.3794	1.0255	1.8216	3.7164	0.0	0.0	1.7708	0.0	0.0
E2F6	2.7921	1.8959	4.0186	6.9877	2.4743	5.9781	7.9624	2.7728	19.4098	5.2133	0.0	0.0
E2F7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E2F8	0.0	0.0	3.0112	0.0	1.1477	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E4F1	27.1066	16.5705	14.6948	10.2048	10.8029	8.6479	14.7697	11.7796	12.3369	14.0841	0.0	3.0777
EBF1	2.6523	5.7612	0.0	33.9637	0.0	0.0	0.0	0.0	1.1942	2.0728	0.0	0.0
EBF2	1.4023	0.0	0.0	8.9714	0.0	0.0	0.0	0.0	0.0	2.1799	0.0	0.0
EBF3	0.0	0.0	0.0	6.7587	0.0	0.0	0.0	0.0	2.3227	2.7011	0.0	0.0
EBF4	5.0587	6.0254	3.562	3.4959	6.6659	1.9256	3.1197	6.3653	0.0	1.879	0.0	0.0
EGR1	15.8627	73.2297	35.7815	422.9348	13.7044	17.3539	83.6736	12.1477	116.4835	10.1079	4.2416	0.0
EGR2	0.0	0.0	0.0	5.59	0.0	0.0	1.7921	0.0	0.0	0.0	0.0	0.0
EGR3	1.6534	5.0832	0.0	35.5088	0.0	0.0	5.5274	0.0	2.6531	0.0	0.0	0.0
EGR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EHF	0.0	0.0	91.1119	12.2031	5.5851	0.0	33.4288	3.8572	0.0	0.0	3.274	3.946
ELF1	2.1343	5.8989	25.4468	22.2423	4.5238	12.6873	34.577	5.1474	7.9632	7.0459	1.7015	3.9101
ELF2	5.9412	7.98	10.5439	10.7291	5.0855	6.8578	14.5888	4.4322	10.3	9.5358	0.0	1.2462
ELF3	0.0	0.0	321.5271	210.4049	110.9008	19.749	105.9707	112.3096	0.0	1.794	41.1957	51.593
ELF4	1.1943	0.0	4.7809	5.1083	1.3566	1.0306	15.2875	0.0	0.0	2.5608	0.0	1.3577
ELF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELK1	7.7459	7.6964	13.8467	26.3297	4.1584	27.7444	39.5625	3.5468	27.9122	29.8768	0.0	1.5225
ELK3	2.4884	3.2587	12.4654	15.6475	3.6108	4.8954	21.2173	1.2439	8.862	9.8507	0.0	0.0
ELK4	1.2325	1.2405	2.9141	2.4891	1.6752	2.5935	2.8736	1.8307	6.8748	2.8871	0.0	0.0
EMX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOMES	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EP300	2.2462	2.168	6.532	6.6379	1.5639	4.938	10.3586	2.0976	3.8872	3.2364	0.0	0.0
EPAS1	20.1275	81.6377	32.3595	182.0071	13.8888	51.3694	211.2218	17.556	67.6891	72.2027	2.4712	5.2352
ERF	15.806	10.696	13.3083	24.5247	5.8179	18.5235	25.0184	12.9244	8.2285	22.8449	1.3499	3.6869
ERG	1.6228	8.2893	1.5313	13.4724	1.0918	5.082	13.5099	0.0	4.2456	6.6211	0.0	0.0
ERVK3-1	16.8061	9.6825	17.9504	21.1134	14.218	14.7813	24.1775	10.0612	46.5756	37.7145	1.5906	5.7192
ESR1	0.0	0.0	0.0	2.309	0.0	34.1973	0.0	0.0	4.1084	0.0	0.0	0.0
ESR2	1.0913	0.0	0.0	1.2135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESRRA	19.1605	6.8615	48.1663	49.897	26.0479	42.8432	46.9525	16.4639	231.528	122.1871	8.9805	39.655
ESRRB	0.0	0.0	0.0	0.0	1.1677	0.0	0.0	0.0	1.1209	0.0	0.0	0.0
ESRRG	0.0	0.0	0.0	2.0033	1.7942	0.0	0.0	1.1834	1.7834	2.6844	0.0	0.0
ESX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETS1	3.3576	3.2173	2.8258	49.2122	2.839	12.0176	43.1066	3.1695	7.7954	12.4526	0.0	1.0538
ETS2	12.6741	17.4044	41.0817	47.8728	25.0322	31.4634	106.8111	7.2837	71.6391	16.3051	3.2236	13.6415
ETV1	11.8007	2.1663	0.0	1.6917	0.0	1.0344	11.2895	2.3266	0.0	12.795	0.0	0.0
ETV2	1.7866	0.0	2.2435	2.6761	1.4917	1.4936	0.0	0.0	0.0	0.0	0.0	0.0
ETV3	1.0108	1.3502	6.8786	6.7156	2.5416	2.0318	6.6711	0.0	6.143	2.4518	0.0	1.9141
ETV3L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETV4	2.3292	1.0323	5.3821	0.0	1.3981	0.0	1.5744	4.7868	0.0	1.9439	0.0	0.0
ETV5	11.4296	2.0662	1.4431	2.7733	1.4392	3.8199	8.3338	3.937	5.3375	3.69	0.0	0.0
ETV6	4.1833	5.1183	4.844	5.5295	3.2606	2.0691	8.3916	1.6596	4.9485	1.8502	0.0	0.0
ETV7	0.0	0.0	2.4431	0.0	2.5823	0.0	3.9197	0.0	0.0	0.0	0.0	1.9604
EVX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EVX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EWSR1	131.7882	46.5561	102.4789	81.1417	58.7291	58.5739	109.9096	69.1181	99.6432	77.1178	4.7857	17.1165
EZH1	8.548	9.7472	12.3711	15.8971	7.9619	3.9152	13.5558	6.1989	14.1227	10.2013	0.0	1.5656
EZH2	0.0	0.0	9.5314	2.7203	5.3021	1.8327	3.2105	1.4256	3.2472	1.4644	0.0	0.0
FAM170A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FERD3L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FEV	1.4573	0.0	0.0	0.0	0.0	0.0	0.0	8.9953	0.0	0.0	0.0	0.0
FEZF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FEZF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF9	1.0288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FIGLA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FIZ1	5.2268	2.3396	5.2715	5.5662	3.9572	3.3191	4.7532	3.2779	7.8317	6.1476	0.0	0.0
FLI1	1.9926	0.0	2.9522	19.8299	1.3293	6.7597	47.8964	1.1824	6.4504	13.8365	0.0	0.0
FOS	30.2884	93.3154	62.7328	989.6094	30.4504	11.4644	547.8965	21.8321	26.7075	27.2402	20.6106	12.4898
FOSB	3.4365	19.803	0.0	182.5928	4.5663	0.0	15.1285	5.2809	3.3837	1.3262	0.0	0.0
FOSL1	11.5144	1.6618	19.8139	58.9745	2.9678	0.0	13.1561	1.2338	163.0037	21.5688	0.0	0.0
FOSL2	33.1342	10.0782	58.4244	167.4426	11.2532	4.0583	99.2796	3.4702	54.2308	20.2868	2.3333	4.7918
FOXA1	0.0	0.0	7.2654	0.0	7.0964	15.3567	9.5872	0.0	0.0	0.0	0.0	1.1025
FOXA2	0.0	0.0	0.0	14.5162	5.3924	10.1777	7.4006	9.3116	0.0	0.0	0.0	0.0
FOXA3	0.0	0.0	0.0	24.8631	5.2853	27.5851	0.0	6.2122	0.0	0.0	3.2461	1.9715
FOXB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXC1	2.1294	13.2176	1.9265	4.916	0.0	0.0	1.0513	0.0	0.0	2.3151	0.0	0.0
FOXC2	0.0	3.7982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD2	0.0	1.1599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD4L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD4L3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
